100242431	201129
100242583	201130
100242808	201131
100243102	201132
100243237	201133
100243373	201134
100243577	201135
100243662	201136
100243813	201137
100243918	201138
100246341	201139
100246460	201140
100246552	201141
100246754	201142
100246940	201143
100247081	201144
100247229	201145
100247342	201146
100247442	201147
100247654	201148
100247792	201149
100247955	201150
100248063	201151
100248252	201152
100248368	201153
100248534	201154
100248636	201155
100248748	201156
100248977	201157
100249501	201158
100249780	201159
100249987	201160
100250143	201161
100250259	201162
100250597	201163
100250710	201164
100250882	201165
100251013	201166
100251520	201167
100251636	201168
100251780	201169
100252020	201170
100252169	201171
100252307	201172
100252430	201173
100252662	201174
100252894	201175
100253070	201176
100253270	201177
100253395	201178
100253577	201179
100253773	201180
100253919	201181
100254166	201182
100254415	201183
100254597	201184
100254769	201185
100254922	201186
100255065	201187
100255214	201188
100255450	201189
100255600	201190
100255710	201191
100256122	201192
100256217	201193
100256309	201194
100256407	201195
100256501	201196
100256620	201197
100256746	201198
100256961	201199
100257115	201200
100257228	201201
100257468	201202
100257580	201203
100257770	201204
100257969	201205
100258093	201206
100258301	201207
100258403	201208
100258530	201209
100258695	201210
100258854	201211
100259177	201212
100259392	201213
100259544	201214
100259643	201215
100259894	201216
100260051	201217
100260494	201218
100260622	201219
100260881	201220
100261029	201221
100261258	201222
100261405	201223
100261604	201224
100261797	201225
100261972	201226
100262249	201227
100262596	201228
100262743	201229
100262908	201230
100263000	201231
100263164	201232
100263272	201233
100263353	201234
100263492	201235
100263642	201236
100263813	201237
100263947	201238
100264088	201239
100264192	201240
100264366	201241
100264529	201242
100264775	201243
100264913	201244
100265119	201245
100265472	201246
100265773	201247
100265992	201248
100266149	201249
100266253	201250
100266401	201251
100266560	201252
100266645	201253
100266806	201254
100267217	201255
100267349	201256
100267522	201257
100267821	201258
100267917	201259
100268025	201260
100268112	201261
100268341	201262
100268457	201263
100268557	201264
100268824	201265
100269018	201266
100269258	201267
100269471	201268
100269674	201269
100269856	201270
100269963	201271
100270186	201272
100270275	201273
100270403	201274
100270539	201275
100270648	201276
100270800	201277
100270919	201278
100271155	201279
100271263	201280
100271636	201281
100271879	201282
100272123	201283
100272303	201284
100272448	201285
100272713	201286
100272878	201287
100273077	201288
100273319	201289
100273449	201290
100273601	201291
100273690	201292
100273877	201293
100274009	201294
100274206	201295
100274437	201296
100274586	201297
100274707	201298
100274941	201299
100275151	201300
100275307	201301
100275424	201302
100275572	201303
100275751	201304
100276189	201305
100276342	201306
100276620	201307
100276813	201308
100276987	201309
100277267	201310
100277376	201311
100277569	201312
100277811	201313
100278040	201314
100278221	201315
100278403	201316
100278555	201317
100278810	201318
100279136	201319
100279235	201320
100279377	201321
100279534	201322
100279674	201323
100279835	201324
100280586	201325
100280853	201326
100281132	201327
100281291	201328
100281462	201329
100281752	201330
100281898	201331
100282050	201332
100282485	201333
100282613	201334
100282840	201335
100282953	201336
100283127	201337
100283450	201338
100283568	201339
100283951	201340
100284101	201341
100284409	201342
100284544	201343
100284665	201344
100284798	201345
100285141	201346
100285387	201347
100285557	201348
100285889	201349
100286112	201350
100286240	201351
100286360	201352
100286497	201353
100286756	201354
100286957	201355
100287142	201356
100287276	201357
100287449	201358
100287561	201359
100287762	201360
100287889	201361
100288000	201362
100288190	201363
100288384	201364
100288486	201365
100288671	201366
100288880	201367
100288970	201368
100289175	201369
100289267	201370
100289388	201371
100289555	201372
100289659	201373
100289737	201374
100289906	201375
100290015	201376
100290125	201377
100290276	201378
100290406	201379
100290579	201380
100291004	201381
100291154	201382
100291286	201383
100291400	201384
100291663	201385
100291796	201386
100291876	201387
100291965	201388
100292125	201389
100292269	201390
100292386	201391
100292599	201392
100292712	201393
100292981	201394
100293125	201395
100293307	201396
100293417	201397
100293545	201398
100293657	201399
100293753	201400
100293916	201401
100294190	201402
100294366	201403
100294452	201404
100294577	201405
100294748	201406
100294868	201407
100295172	201408
100295422	201409
100295563	201410
100295701	201411
100296263	201412
100296478	201413
100296585	201414
100296946	201415
100297062	201416
100297318	201417
100297404	201418
100297532	201419
100297657	201420
100297863	201421
100297951	201422
100298047	201423
100298161	201424
100298351	201425
100298497	201426
100299112	201427
100299217	201428
100299680	201429
100299826	201430
100299933	201431
100300037	201432
100300113	201433
100300206	201434
100300333	201435
100300441	201436
100301192	201437
100301443	201438
100301598	201439
100301728	201440
100301857	201441
100302001	201442
100302185	201443
100302394	201444
100302861	201445
100303049	201446
100303221	201447
100303297	201448
100303495	201449
100303748	201450
100303849	201451
100304040	201452
100304208	201453
100304349	201454
100304442	201455
100304592	201456
100304729	201457
100304851	201458
100305005	201459
100305153	201460
100305326	201461
100305519	201462
100305707	201463
100305858	201464
100305980	201465
100306102	201466
100306210	201467
100306318	201468
100306426	201469
100306900	201470
100307102	201471
100307176	201472
100307314	201473
100307455	201474
100307631	201475
100308073	201476
100308208	201477
100308279	201478
100308370	201479
100308681	201480
100308779	201481
100308871	201482
100309011	201483
100309115	201484
100309276	201485
100309368	201486
100309540	201487
100309647	201488
100309802	201489
100309906	201490
100310063	201491
100310201	201492
100310347	201493
100310425	201494
100310516	201495
100310666	201496
100311091	201497
100311195	201498
100311381	201499
100311528	201500
100311687	201501
100311809	201502
100312160	201503
100312266	201504
100312403	201505
100312553	201506
100312691	201507
100312784	201508
100312932	201509
100313096	201510
100313245	201511
100313385	201512
100313502	201513
100313647	201514
100313806	201515
100313971	201516
100314094	201517
100314271	201518
100314395	201519
100314469	201520
100315307	201521
100315390	201522
100315534	201523
100315700	201524
100315830	201525
100315986	201526
100316460	201527
100316594	201528
100316806	201529
100316989	201530
100317207	201531
100317485	201532
100317594	201533
100317709	201534
100317917	201535
100318035	201536
100318186	201537
100318391	201538
100318567	201539
100318735	201540
100319176	201541
100319312	201542
100319513	201543
100319608	201544
100319717	201545
100319825	201546
100319939	201547
100320284	201548
100320486	201549
100320625	201550
100320742	201551
100320852	201552
100321195	201553
100321562	201554
100321731	201555
100321956	201556
100322228	201557
100322391	201558
100322488	201559
100322634	201560
100322778	201561
100322962	201562
100323056	201563
100323152	201564
100323262	201565
100323436	201566
100323532	201567
100323766	201568
100323923	201569
100324056	201570
100324233	201571
100324384	201572
100324699	201573
100324834	201574
100324978	201575
100325110	201576
100325364	201577
100325502	201578
100325631	201579
100325785	201580
100325975	201581
100326094	201582
100326291	201583
100326440	201584
100326677	201585
100326809	201586
100327033	201587
100327134	201588
100327279	201589
100327366	201590
100327510	201591
100327683	201592
100327824	201593
100328015	201594
100328230	201595
100328327	201596
100328502	201597
100328885	201598
100329031	201599
100329227	201600
100329468	201601
100329619	201602
100329819	201603
100329943	201604
100330035	201605
100330160	201606
100330457	201607
100330674	201608
100330836	201609
